latitude,longitude,city,area,time_of_day,weather,traffic_index,road_type,severity,risk_probability,risk_score
22.23823189379979,70.7986445619879,Rajkot,Gondal Road,2,Rain,2,Urban,Fatal,Medium Risk,66
22.515355747452794,73.4816280752416,Halol,Halol-Vadodara Toll Road,17,Rain,5,Arterial,Minor,High Risk,70
22.268509985820717,70.80474660530771,Rajkot,Gondal Road,10,Rain,4,Arterial,Serious,Medium Risk,47
21.144105947379423,72.7560951829079,Surat,Dumas Road,14,Cloudy,8,Urban,Fatal,Medium Risk,44
22.512482426303038,73.47931459416584,Halol,Halol-Vadodara Toll Road,20,Clear,5,Urban,Minor,Medium Risk,45
22.380380282719894,73.15910947735999,Vadodara,NE1 Expressway,19,Clear,9,Highway,Minor,Medium Risk,57
22.288699856201934,73.1714572906763,Vadodara,Gotri Road,4,Clear,9,Rural,Serious,Medium Risk,62
22.251817438159875,73.18205836353934,Vadodara,Makarpura Road,23,Clear,3,Urban,Minor,Medium Risk,44
22.26940218367871,73.18911981040121,Vadodara,Makarpura Road,11,Clear,6,Arterial,Minor,Low Risk,28
21.2118990457607,72.84525508924365,Surat,Ring Road,3,Rain,6,Highway,Fatal,High Risk,78
22.49025353984801,73.459510664332,Halol,Halol GIDC,14,Clear,4,Highway,Minor,Low Risk,22
22.279179159780796,70.80791875796851,Rajkot,Gondal Road,8,Cloudy,3,Arterial,Minor,Low Risk,29
22.315460842911307,73.15715082701014,Vadodara,Gotri Road,6,Clear,1,Arterial,Minor,Low Risk,13
21.169356471506525,72.8421297921722,Surat,Ring Road,9,Clear,7,Highway,Minor,Low Risk,31
22.24555942737727,70.78370994571235,Rajkot,Gondal Road,22,Cloudy,5,Arterial,Minor,Medium Risk,60
22.23816461220673,70.82069032562485,Rajkot,Gondal Road,12,Fog,7,Highway,Fatal,Medium Risk,61
23.03556104909461,72.53100591564875,Ahmedabad,SG Highway,7,Clear,1,Arterial,Minor,Low Risk,13
22.252962978054214,70.77838963063611,Rajkot,Gondal Road,11,Rain,8,Highway,Fatal,Medium Risk,59
21.74125213340077,72.15653717430011,Bhavnagar,Waghawadi Road,21,Fog,3,Urban,Fatal,Medium Risk,49
23.030661527330953,72.56077569055265,Ahmedabad,Ashram Road,23,Clear,7,Urban,Minor,Medium Risk,56
22.50440027338779,73.48052674104251,Halol,Halol-Vadodara Toll Road,18,Clear,3,Arterial,Minor,Low Risk,39
21.160760982238536,72.7877274884484,Surat,Dumas Road,0,Fog,3,Rural,Minor,High Risk,74
22.279603470313162,70.76110928470878,Rajkot,150 Feet Ring Road,15,Rain,9,Urban,Fatal,Medium Risk,62
21.137798022583148,72.76990420759874,Surat,Dumas Road,21,Clear,2,Highway,Minor,Low Risk,16
21.181543616106843,72.82164273627657,Surat,Ring Road,16,Rain,4,Rural,Serious,Medium Risk,47
22.29015681822325,70.78027021472644,Rajkot,150 Feet Ring Road,17,Clear,6,Highway,Minor,Medium Risk,48
23.033491954931176,72.5576225699795,Ahmedabad,Ashram Road,10,Cloudy,3,Highway,Minor,Low Risk,29
23.060543989286913,72.50413650283598,Ahmedabad,SP Ring Road,17,Clear,7,Urban,Minor,Medium Risk,51
21.15735297616687,72.78152874002086,Surat,Dumas Road,6,Cloudy,7,Arterial,Minor,Medium Risk,41
23.03630718206643,72.50405733709711,Ahmedabad,SP Ring Road,17,Rain,5,Arterial,Serious,High Risk,70
22.35055206117365,73.15724964098389,Vadodara,NE1 Expressway,7,Clear,3,Highway,Minor,Low Risk,19
23.031748430453145,72.54725532170453,Ahmedabad,Ashram Road,5,Clear,2,Urban,Minor,Medium Risk,41
23.05017210280312,72.50294063941878,Ahmedabad,SP Ring Road,6,Rain,4,Highway,Serious,Medium Risk,47
23.048109009940987,72.50904016505554,Ahmedabad,SG Highway,22,Cloudy,4,Rural,Minor,Medium Risk,57
22.310173936699943,73.1576523130821,Vadodara,Gotri Road,21,Clear,8,Highway,Minor,Low Risk,34
22.25079979873119,73.19092517334511,Vadodara,Makarpura Road,9,Clear,8,Urban,Minor,Low Risk,34
21.78310178135448,72.15810691577686,Bhavnagar,Waghawadi Road,10,Rain,5,Highway,Serious,Medium Risk,50
22.241506281446085,70.81644598626819,Rajkot,Gondal Road,12,Fog,6,Urban,Serious,Medium Risk,58
22.271170948317373,73.1777760506687,Vadodara,Makarpura Road,8,Clear,8,Arterial,Minor,Low Risk,34
21.208281664656326,72.8590689787762,Surat,Ring Road,6,Rain,1,Urban,Serious,Low Risk,38
23.028161827906334,72.49423745768478,Ahmedabad,SG Highway,8,Rain,5,Rural,Serious,Medium Risk,50
21.159264922002652,72.77007242966239,Surat,Dumas Road,12,Clear,4,Urban,Minor,Low Risk,22
21.204272144128595,72.841108838246,Surat,Ring Road,2,Clear,4,Rural,Minor,Medium Risk,47
21.76386043881392,72.11810291807534,Bhavnagar,Waghawadi Road,2,Clear,2,Rural,Minor,Medium Risk,41
21.211709765599323,72.85354384988642,Surat,Ring Road,0,Fog,1,Highway,Fatal,Medium Risk,68
21.754559138838978,72.1373478457528,Bhavnagar,Waghawadi Road,20,Rain,6,Rural,Minor,High Risk,73
22.457033387461664,73.48771382134026,Halol,Halol GIDC,19,Rain,7,Urban,Fatal,High Risk,76
22.267580861625714,73.194067134745,Vadodara,Makarpura Road,1,Clear,5,Arterial,Minor,Medium Risk,50
23.049865300398057,72.5639888415353,Ahmedabad,Ashram Road,2,Clear,8,Urban,Serious,Medium Risk,59
22.293469088888404,70.76570503491962,Rajkot,150 Feet Ring Road,14,Fog,9,Arterial,Fatal,Medium Risk,67
21.143646717736885,72.76338468613146,Surat,Dumas Road,23,Clear,2,Rural,Minor,Medium Risk,41
21.199379618830616,72.8304570960675,Surat,Ring Road,5,Rain,4,Highway,Fatal,High Risk,72
22.500027911064922,73.48539070757163,Halol,Halol-Vadodara Toll Road,12,Rain,9,Rural,Fatal,Medium Risk,62
22.495448536441426,73.44890134348891,Halol,Halol-Vadodara Toll Road,20,Clear,5,Rural,Fatal,Medium Risk,45
22.31124375856308,70.80172181118036,Rajkot,150 Feet Ring Road,0,Clear,3,Arterial,Minor,Medium Risk,44
22.241616059573413,70.81434561707869,Rajkot,Gondal Road,19,Clear,6,Urban,Minor,Medium Risk,48
22.27745537844173,70.78495230822998,Rajkot,150 Feet Ring Road,18,Clear,3,Highway,Fatal,Low Risk,39
22.506413361935202,73.46948388299525,Halol,Halol-Vadodara Toll Road,0,Fog,5,Highway,Minor,High Risk,80
21.132243515016203,72.75564188421527,Surat,Dumas Road,20,Clear,3,Highway,Minor,Low Risk,39
22.30725712126778,73.14252266687654,Vadodara,Gotri Road,21,Clear,6,Highway,Minor,Low Risk,28
23.03199232564926,72.55826360016334,Ahmedabad,Ashram Road,1,Fog,5,Urban,Fatal,High Risk,80
22.38323078098569,73.18930869233004,Vadodara,NE1 Expressway,14,Clear,9,Highway,Minor,Low Risk,37
21.135299201379446,72.76959106750803,Surat,Dumas Road,13,Rain,3,Arterial,Serious,Medium Risk,44
22.292495276654545,70.7880800340638,Rajkot,150 Feet Ring Road,18,Clear,6,Arterial,Minor,Medium Risk,48
23.06513932901874,72.5291402362754,Ahmedabad,SP Ring Road,10,Clear,8,Highway,Minor,Low Risk,34
21.20323373429021,72.81743506366509,Surat,Ring Road,14,Clear,7,Highway,Minor,Low Risk,31
22.493037340965838,73.493309362559,Halol,Halol GIDC,5,Clear,6,Urban,Minor,Medium Risk,53
23.05255070843732,72.51856906753171,Ahmedabad,SP Ring Road,19,Fog,2,Urban,Serious,Medium Risk,66
23.043249934892167,72.56586029270632,Ahmedabad,Ashram Road,8,Rain,7,Highway,Fatal,Medium Risk,56
23.061094670716493,72.54345808741928,Ahmedabad,SG Highway,4,Clear,8,Urban,Serious,Medium Risk,59
23.052210209510477,72.4972843309527,Ahmedabad,SP Ring Road,19,Clear,1,Rural,Minor,Low Risk,33
22.50655727893407,73.48382343757689,Halol,Halol-Vadodara Toll Road,1,Clear,9,Highway,Serious,Medium Risk,62
21.19253700439233,72.85779890994982,Surat,Ring Road,5,Clear,4,Urban,Minor,Medium Risk,47
22.24092091300415,70.81439377934548,Rajkot,Gondal Road,17,Clear,8,Arterial,Minor,Medium Risk,54
21.748912087688616,72.16379066859311,Bhavnagar,Waghawadi Road,22,Rain,7,Highway,Fatal,High Risk,81
22.50988773029752,73.46850015118325,Halol,Halol GIDC,18,Fog,7,Highway,Fatal,High Risk,81
22.25275664296137,70.8168938183047,Rajkot,Gondal Road,8,Clear,2,Arterial,Minor,Low Risk,16
21.19019304025316,72.83531883173102,Surat,Ring Road,20,Rain,1,Arterial,Minor,Medium Risk,58
22.259380826308135,73.16620490265703,Vadodara,Makarpura Road,23,Cloudy,4,Urban,Minor,Medium Risk,57
23.032792433808588,72.55865408338904,Ahmedabad,Ashram Road,5,Clear,2,Arterial,Minor,Medium Risk,41
22.251603157664004,73.21665448005203,Vadodara,Makarpura Road,13,Fog,8,Rural,Fatal,Medium Risk,64
21.739152396585812,72.15019807780122,Bhavnagar,Waghawadi Road,23,Fog,7,Highway,Minor,High Risk,86
21.191815556045025,72.83180359747256,Surat,Ring Road,12,Clear,8,Rural,Minor,Low Risk,34
21.769855578440776,72.14310076941854,Bhavnagar,Waghawadi Road,10,Cloudy,6,Urban,Minor,Low Risk,38
22.329559194958293,73.169522769908,Vadodara,Gotri Road,11,Clear,1,Arterial,Minor,Low Risk,13
21.19103037425225,72.82681644898238,Surat,Ring Road,18,Clear,9,Highway,Minor,Medium Risk,57
22.356722742101635,73.15461884205031,Vadodara,NE1 Expressway,18,Fog,6,Arterial,Serious,High Risk,78
22.41723641637963,73.18567019371105,Vadodara,NE1 Expressway,20,Clear,1,Arterial,Minor,Low Risk,33
22.23873388450688,73.17516313064884,Vadodara,Makarpura Road,18,Clear,1,Urban,Minor,Low Risk,33
22.266227990925778,73.20320897196066,Vadodara,Makarpura Road,23,Clear,8,Urban,Minor,Medium Risk,59
23.04123325752976,72.5651756630967,Ahmedabad,Ashram Road,12,Fog,6,Urban,Serious,Medium Risk,58
22.259118186099954,70.8089181928624,Rajkot,Gondal Road,13,Fog,8,Urban,Fatal,Medium Risk,64
23.0462883950944,72.47471049440878,Ahmedabad,SG Highway,23,Rain,8,Highway,Fatal,High Risk,84
22.317553005541374,73.1422289034861,Vadodara,Gotri Road,17,Cloudy,8,Rural,Minor,Medium Risk,64
21.760628171283628,72.18277888503906,Bhavnagar,Waghawadi Road,11,Clear,7,Rural,Minor,Low Risk,31
22.341512224982115,73.19529705470741,Vadodara,NH48 Highway,3,Clear,7,Highway,Serious,Medium Risk,56
22.274827022529657,70.81124031830814,Rajkot,Gondal Road,9,Rain,4,Arterial,Serious,Medium Risk,47
21.20230141735678,72.84510275889824,Surat,Ring Road,16,Fog,9,Highway,Fatal,Medium Risk,67
23.075848153472446,72.4910366734701,Ahmedabad,SG Highway,3,Clear,2,Rural,Minor,Medium Risk,41
23.040104481152174,72.55510428305028,Ahmedabad,Ashram Road,11,Clear,9,Rural,Minor,Low Risk,37
21.152332689695132,72.75221970232771,Surat,Dumas Road,12,Fog,3,Highway,Serious,Medium Risk,49
22.278739497795925,70.77657365128644,Rajkot,150 Feet Ring Road,3,Cloudy,2,Urban,Minor,Medium Risk,51
22.49463725079017,73.49377681665914,Halol,Halol GIDC,9,Rain,4,Arterial,Serious,Medium Risk,47
22.461314239353303,73.480824011665,Halol,Halol GIDC,2,Clear,5,Highway,Fatal,Medium Risk,50
22.250356302178762,70.78512242633987,Rajkot,Gondal Road,14,Cloudy,2,Rural,Minor,Low Risk,26
22.257744744243634,70.79937275817316,Rajkot,Gondal Road,1,Cloudy,1,Urban,Minor,Medium Risk,48
23.081400747295184,72.5144943973804,Ahmedabad,SG Highway,16,Rain,5,Arterial,Minor,Medium Risk,50
22.481335737488685,73.46452838993744,Halol,Halol-Vadodara Toll Road,5,Fog,9,Rural,Fatal,High Risk,92
22.300320749431442,70.81232664159306,Rajkot,150 Feet Ring Road,7,Fog,5,Arterial,Serious,Medium Risk,55
22.45621025031643,73.45180113422292,Halol,Halol GIDC,2,Cloudy,9,Urban,Minor,High Risk,72
21.224064477630577,72.84184421266056,Surat,Ring Road,17,Fog,6,Rural,Serious,High Risk,78
22.247975609021854,70.81201943629183,Rajkot,Gondal Road,21,Rain,3,Urban,Fatal,Medium Risk,44
23.00546378391475,72.50805063259895,Ahmedabad,SG Highway,0,Rain,4,Highway,Fatal,High Risk,72
22.506917317592645,73.48686405209307,Halol,Halol-Vadodara Toll Road,15,Clear,4,Highway,Minor,Low Risk,22
22.48679156071561,73.47428530742106,Halol,Halol-Vadodara Toll Road,6,Rain,1,Arterial,Serious,Low Risk,38
23.050118630609106,72.52183075633512,Ahmedabad,SP Ring Road,2,Fog,3,Urban,Fatal,High Risk,74
22.245569805164553,73.1888784874126,Vadodara,Makarpura Road,22,Cloudy,3,Urban,Minor,Medium Risk,54
22.35806276907815,73.17676704362735,Vadodara,NE1 Expressway,3,Clear,1,Arterial,Minor,Low Risk,38
22.29787676674985,70.77748069145065,Rajkot,150 Feet Ring Road,8,Rain,9,Arterial,Fatal,Medium Risk,62
22.259573569924402,73.17327112878048,Vadodara,Makarpura Road,4,Clear,1,Arterial,Minor,Low Risk,38
21.191504850279898,72.83524693074438,Surat,Ring Road,18,Rain,9,Highway,Fatal,High Risk,82
23.10331189636545,72.50132049461338,Ahmedabad,SP Ring Road,14,Rain,1,Arterial,Fatal,Low Risk,38
22.282962658581287,70.81895288160199,Rajkot,Gondal Road,7,Clear,2,Highway,Minor,Low Risk,16
22.325209546067352,73.18137930726293,Vadodara,Gotri Road,5,Rain,2,Arterial,Fatal,Medium Risk,66
22.290581582089104,70.78683738793502,Rajkot,150 Feet Ring Road,17,Clear,6,Urban,Minor,Medium Risk,48
22.479203190204736,73.49835353323628,Halol,Halol GIDC,18,Clear,7,Urban,Minor,Medium Risk,51
22.275447038507163,73.18561484068755,Vadodara,Makarpura Road,23,Fog,1,Arterial,Fatal,Medium Risk,68
23.01321129208102,72.56595529043906,Ahmedabad,Ashram Road,14,Clear,3,Arterial,Minor,Low Risk,19
22.246999421534035,73.19404713138076,Vadodara,Makarpura Road,6,Clear,2,Highway,Minor,Low Risk,16
22.35456157202026,73.1931404751737,Vadodara,NH48 Highway,9,Clear,8,Rural,Minor,Low Risk,34
22.32035764928033,73.15587034102212,Vadodara,Gotri Road,5,Clear,9,Highway,Serious,Medium Risk,62
22.348726463233078,73.16629665999024,Vadodara,NH48 Highway,13,Fog,2,Urban,Serious,Medium Risk,46
22.32689949557852,73.2031692553842,Vadodara,NH48 Highway,16,Clear,2,Arterial,Minor,Low Risk,16
22.303001184346403,70.77362146328741,Rajkot,150 Feet Ring Road,8,Cloudy,9,Urban,Minor,Medium Risk,47
23.004851709409373,72.57829567168949,Ahmedabad,Ashram Road,18,Clear,4,Rural,Minor,Medium Risk,42
22.470469564167615,73.46215500011365,Halol,Halol GIDC,4,Clear,5,Highway,Minor,Medium Risk,50
23.054634819154302,72.51523211963516,Ahmedabad,SP Ring Road,22,Clear,9,Urban,Serious,Medium Risk,62
22.326928830031925,73.16691650914352,Vadodara,NH48 Highway,6,Rain,6,Highway,Minor,Medium Risk,53
22.33445599295331,73.17412312561918,Vadodara,Gotri Road,18,Rain,9,Arterial,Fatal,High Risk,82
21.767772829870093,72.12093471494363,Bhavnagar,Waghawadi Road,19,Cloudy,9,Urban,Minor,Medium Risk,67
22.255977626990788,73.19490218027155,Vadodara,Makarpura Road,6,Rain,7,Rural,Fatal,Medium Risk,56
21.20498191584343,72.84602510733077,Surat,Ring Road,23,Clear,9,Highway,Serious,Medium Risk,62
22.273987393018324,70.78222993334622,Rajkot,150 Feet Ring Road,1,Fog,5,Highway,Fatal,High Risk,80
22.32785920606923,73.1768373348322,Vadodara,Gotri Road,22,Cloudy,5,Rural,Minor,Medium Risk,60
22.49056759809737,73.49183585031064,Halol,Halol GIDC,15,Clear,8,Urban,Minor,Low Risk,34
22.50325739941894,73.49415688717805,Halol,Halol-Vadodara Toll Road,12,Clear,4,Urban,Minor,Low Risk,22
22.379146441939394,73.1540836813474,Vadodara,NE1 Expressway,7,Rain,9,Highway,Fatal,Medium Risk,62
23.06605054955188,72.51846854908808,Ahmedabad,SG Highway,5,Clear,7,Rural,Serious,Medium Risk,56
22.252354339683073,73.187807605489,Vadodara,Makarpura Road,5,Cloudy,7,Highway,Serious,Medium Risk,66
23.037448633177114,72.57594777192902,Ahmedabad,Ashram Road,8,Clear,3,Highway,Minor,Low Risk,19
22.338959383984466,73.20466963010165,Vadodara,NH48 Highway,3,Clear,4,Arterial,Minor,Medium Risk,47
21.221499360618648,72.85207314728352,Surat,Ring Road,10,Cloudy,7,Urban,Fatal,Medium Risk,41
22.338859533868973,73.21411965871151,Vadodara,NH48 Highway,4,Fog,5,Urban,Fatal,High Risk,80
23.01751214144709,72.5749689057492,Ahmedabad,Ashram Road,16,Clear,3,Arterial,Minor,Low Risk,19
22.529139595245997,73.46972931156911,Halol,Halol-Vadodara Toll Road,19,Cloudy,1,Urban,Minor,Medium Risk,43
22.308285491070716,73.1452186666711,Vadodara,Gotri Road,6,Clear,7,Urban,Minor,Low Risk,31
22.463655504439863,73.46822857137809,Halol,Halol GIDC,14,Clear,6,Urban,Minor,Low Risk,28
22.36744237852115,73.14591649471232,Vadodara,NE1 Expressway,14,Cloudy,7,Rural,Minor,Medium Risk,41
22.480234275009245,73.4935341576068,Halol,Halol GIDC,13,Rain,2,Arterial,Serious,Medium Risk,41
23.0313836572978,72.53078925885463,Ahmedabad,SG Highway,12,Clear,4,Highway,Minor,Low Risk,22
22.292661881327913,70.79645870878437,Rajkot,150 Feet Ring Road,10,Clear,2,Rural,Minor,Low Risk,16
22.470132481692218,73.492817878406,Halol,Halol GIDC,12,Rain,8,Highway,Fatal,Medium Risk,59
22.356620991494072,73.18035371251256,Vadodara,NE1 Expressway,21,Clear,7,Arterial,Serious,Low Risk,31
22.261577590096902,73.20329876829976,Vadodara,Makarpura Road,23,Rain,1,Arterial,Fatal,Medium Risk,63
22.30336608091563,73.14157395236585,Vadodara,Gotri Road,8,Rain,2,Arterial,Fatal,Medium Risk,41
23.0539584232738,72.49377477993663,Ahmedabad,SG Highway,9,Clear,2,Urban,Minor,Low Risk,16
21.150948094381484,72.7454929329031,Surat,Dumas Road,3,Rain,4,Rural,Fatal,High Risk,72
22.38572261319,73.14851215027848,Vadodara,NE1 Expressway,16,Cloudy,3,Arterial,Minor,Low Risk,29
22.344284499065193,73.2093844640047,Vadodara,NH48 Highway,13,Clear,1,Highway,Minor,Low Risk,13
22.250548422723554,70.81273039850628,Rajkot,Gondal Road,23,Clear,2,Urban,Minor,Medium Risk,41
22.50590663395,73.4649173721571,Halol,Halol-Vadodara Toll Road,17,Clear,9,Urban,Minor,Medium Risk,57
22.243871679738856,73.16556061462491,Vadodara,Makarpura Road,10,Rain,1,Rural,Fatal,Low Risk,38
22.290244750709494,70.75752795842958,Rajkot,150 Feet Ring Road,15,Cloudy,9,Rural,Minor,Medium Risk,47
22.26043016299162,73.19104827675876,Vadodara,Makarpura Road,0,Clear,7,Rural,Serious,Medium Risk,56
22.51218714163157,73.46846931750765,Halol,Halol-Vadodara Toll Road,6,Clear,2,Urban,Minor,Low Risk,16
23.040058283204797,72.51897806056432,Ahmedabad,SG Highway,9,Clear,2,Arterial,Minor,Low Risk,16
21.14902587043626,72.77074233935775,Surat,Dumas Road,8,Rain,5,Highway,Serious,Medium Risk,50
21.20303901384713,72.81296641815189,Surat,Ring Road,2,Clear,5,Arterial,Minor,Medium Risk,50
22.384351830199805,73.1761870319102,Vadodara,NE1 Expressway,21,Fog,4,Highway,Fatal,Medium Risk,52
23.048749753071352,72.51433879289489,Ahmedabad,SP Ring Road,22,Clear,3,Arterial,Minor,Medium Risk,44
21.195410390685588,72.83398254823398,Surat,Ring Road,13,Rain,4,Rural,Serious,Medium Risk,47
22.264007899498527,73.21647050172746,Vadodara,Makarpura Road,14,Rain,4,Highway,Serious,Medium Risk,47
21.77422650091509,72.11831671209853,Bhavnagar,Waghawadi Road,1,Rain,2,Urban,Minor,Medium Risk,66
22.26833104985459,73.21493399979302,Vadodara,Makarpura Road,23,Clear,5,Highway,Minor,Medium Risk,50
23.03880212781034,72.58536470637779,Ahmedabad,Ashram Road,13,Rain,5,Urban,Serious,Medium Risk,50
23.07518405668551,72.5233556431916,Ahmedabad,SG Highway,15,Clear,5,Arterial,Minor,Low Risk,25
22.288739628934625,70.79667632711127,Rajkot,150 Feet Ring Road,6,Clear,1,Rural,Minor,Low Risk,13
22.263173317496452,70.80435854564928,Rajkot,Gondal Road,3,Rain,6,Highway,Fatal,High Risk,78
22.496728786464292,73.49645120038248,Halol,Halol-Vadodara Toll Road,17,Rain,2,Urban,Serious,Medium Risk,61
21.13172357001087,72.78898551587018,Surat,Dumas Road,23,Clear,7,Arterial,Minor,Medium Risk,56
21.765497961856106,72.11701040737798,Bhavnagar,Waghawadi Road,4,Clear,4,Rural,Minor,Medium Risk,47
23.069514739394872,72.48649960238522,Ahmedabad,SP Ring Road,5,Fog,5,Rural,Minor,High Risk,80
21.20538262025247,72.84927847224483,Surat,Ring Road,6,Fog,5,Rural,Serious,Medium Risk,55
22.36411466066522,73.16885321543934,Vadodara,NE1 Expressway,14,Clear,5,Arterial,Minor,Low Risk,25
23.074312361506255,72.50041379943606,Ahmedabad,SG Highway,0,Rain,2,Arterial,Fatal,Medium Risk,66
22.357116386194154,73.18922495103693,Vadodara,NE1 Expressway,23,Clear,5,Arterial,Minor,Medium Risk,50
22.350438807857962,73.15505543507771,Vadodara,Gotri Road,3,Rain,3,Rural,Fatal,Medium Risk,69
23.048171945531127,72.58912213873296,Ahmedabad,Ashram Road,0,Cloudy,4,Highway,Minor,Medium Risk,57
21.13286273651192,72.75872041246949,Surat,Dumas Road,10,Clear,2,Urban,Minor,Low Risk,16
22.498463117697323,73.50527521418063,Halol,Halol GIDC,17,Fog,4,Arterial,Serious,High Risk,72
23.041443212902617,72.55580278469748,Ahmedabad,Ashram Road,13,Clear,9,Highway,Minor,Low Risk,37
22.288805916675493,73.18703543653281,Vadodara,Makarpura Road,21,Rain,8,Urban,Fatal,Medium Risk,59
23.02797293328243,72.57413506751735,Ahmedabad,Ashram Road,10,Rain,3,Rural,Serious,Medium Risk,44
22.308312406310723,70.79380963964829,Rajkot,150 Feet Ring Road,9,Cloudy,1,Highway,Minor,Low Risk,23
22.486222982505428,73.48694932795178,Halol,Halol GIDC,16,Clear,1,Rural,Minor,Low Risk,13
23.064652720029652,72.52637209271778,Ahmedabad,SP Ring Road,3,Clear,6,Urban,Minor,Medium Risk,53
22.221056598834586,73.19055088811395,Vadodara,Makarpura Road,23,Clear,3,Arterial,Minor,Medium Risk,44
21.76161982902375,72.12073478874571,Bhavnagar,Waghawadi Road,14,Cloudy,4,Rural,Minor,Low Risk,32
21.201794849767175,72.8329329316852,Surat,Ring Road,15,Rain,1,Highway,Serious,Low Risk,38
22.399332135474733,73.19059529587823,Vadodara,NE1 Expressway,20,Rain,8,Arterial,Fatal,High Risk,79
21.751012916463228,72.1357374343265,Bhavnagar,Waghawadi Road,12,Clear,1,Highway,Minor,Low Risk,13
21.194890786515877,72.82922510785761,Surat,Ring Road,8,Cloudy,5,Urban,Minor,Low Risk,35
22.323925374760424,73.14362576896669,Vadodara,Gotri Road,10,Fog,6,Urban,Serious,Medium Risk,58
22.463040769975937,73.48934066835851,Halol,Halol GIDC,10,Rain,2,Arterial,Serious,Medium Risk,41
22.26844294376333,73.18293526360509,Vadodara,Makarpura Road,5,Clear,7,Highway,Serious,Medium Risk,56
22.27243033146144,73.18552633406252,Vadodara,Makarpura Road,0,Clear,7,Highway,Serious,Medium Risk,56
21.147797478570567,72.77830516018919,Surat,Dumas Road,21,Rain,1,Highway,Fatal,Low Risk,38
22.258495811529446,73.20182111368212,Vadodara,Makarpura Road,5,Rain,4,Highway,Fatal,High Risk,72
22.36525355534169,73.16405300124858,Vadodara,NE1 Expressway,12,Clear,4,Urban,Minor,Low Risk,22
23.060912108536794,72.5068013248019,Ahmedabad,SP Ring Road,21,Rain,5,Highway,Fatal,Medium Risk,50
22.318348387553264,73.13177072551704,Vadodara,Gotri Road,23,Clear,1,Urban,Minor,Low Risk,38
21.136632693792865,72.76172686759946,Surat,Dumas Road,21,Fog,1,Highway,Fatal,Medium Risk,43
22.257157303712567,70.80037753831193,Rajkot,Gondal Road,4,Rain,7,Highway,Fatal,High Risk,81
22.372073537002098,73.17419162277129,Vadodara,NE1 Expressway,14,Clear,9,Rural,Fatal,Low Risk,37
21.771117756111988,72.12825352159729,Bhavnagar,Waghawadi Road,17,Rain,1,Rural,Serious,Medium Risk,58
23.04595198716916,72.50236933381636,Ahmedabad,SP Ring Road,19,Clear,2,Highway,Minor,Low Risk,36
22.472691956182075,73.47472118023276,Halol,Halol GIDC,13,Clear,6,Urban,Minor,Low Risk,28
23.02145005900704,72.54955825003626,Ahmedabad,Ashram Road,14,Fog,6,Highway,Serious,Medium Risk,58
21.18915818758789,72.8387213993017,Surat,Ring Road,4,Clear,2,Rural,Minor,Medium Risk,41
22.51092544198753,73.46463865420337,Halol,Halol-Vadodara Toll Road,3,Clear,9,Highway,Serious,Medium Risk,62
22.495805032667846,73.4590995253673,Halol,Halol-Vadodara Toll Road,1,Clear,4,Rural,Minor,Medium Risk,47
22.479528412444377,73.46727357048714,Halol,Halol GIDC,6,Clear,7,Highway,Minor,Low Risk,31
22.329596917198618,73.12821200262098,Vadodara,Gotri Road,9,Clear,6,Arterial,Minor,Low Risk,28
22.330605554913213,73.20451661008788,Vadodara,NH48 Highway,15,Clear,3,Highway,Fatal,Low Risk,19
22.504757517744835,73.5133955049597,Halol,Halol-Vadodara Toll Road,9,Rain,8,Urban,Fatal,Medium Risk,59
22.37824700036852,73.15193918104737,Vadodara,NE1 Expressway,17,Clear,7,Rural,Minor,Medium Risk,51
21.194568036293667,72.809356304998,Surat,Ring Road,16,Rain,9,Arterial,Fatal,Medium Risk,62
22.47879100376055,73.467504159145,Halol,Halol GIDC,20,Clear,3,Rural,Minor,Low Risk,39
23.058730854133405,72.49975689588106,Ahmedabad,SG Highway,12,Clear,1,Rural,Minor,Low Risk,13
21.194248511263073,72.82646663237894,Surat,Ring Road,0,Clear,2,Urban,Minor,Medium Risk,41
21.7840827702778,72.13318135850824,Bhavnagar,Waghawadi Road,0,Cloudy,1,Highway,Minor,Medium Risk,48
21.22348835565219,72.84821227643177,Surat,Ring Road,14,Rain,5,Urban,Fatal,Medium Risk,50
22.487231000910032,73.48553099720976,Halol,Halol GIDC,0,Fog,2,Highway,Fatal,High Risk,71
22.266906959473243,70.77508491130982,Rajkot,Gondal Road,5,Clear,3,Arterial,Minor,Medium Risk,44
22.256816749087736,70.81667736956777,Rajkot,Gondal Road,12,Fog,8,Urban,Minor,Medium Risk,64
22.284266542247888,70.75992215229795,Rajkot,150 Feet Ring Road,0,Clear,5,Urban,Minor,Medium Risk,50
22.25821393324134,73.22056158274383,Vadodara,Makarpura Road,4,Clear,4,Rural,Minor,Medium Risk,47
22.498703375733022,73.47906993985951,Halol,Halol GIDC,8,Rain,5,Urban,Serious,Medium Risk,50
23.07827173915587,72.51250239469448,Ahmedabad,SP Ring Road,16,Clear,6,Highway,Minor,Low Risk,28
22.2334419261976,73.18113301017804,Vadodara,Makarpura Road,15,Cloudy,7,Urban,Minor,Medium Risk,41
22.396443331527625,73.16289010377257,Vadodara,NE1 Expressway,7,Clear,9,Urban,Minor,Low Risk,37
22.255349240309375,73.19050242705588,Vadodara,Makarpura Road,16,Cloudy,1,Arterial,Minor,Low Risk,23
